Date,Campaign,Adgroup,Adname,Product,Market,Platform,Phase,KPI,Language,Keyword,Creative_name,Creative_type,Impressions,Clicks,Reach,Views,Spends
2025-01-27,B032_SB176_P223_R020_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_Tr_NA_NA_LinkedIn_INTR_NA_Tr_MF_25+_NA_Jan_25,_BIOffice_NA_NA_Tr_Video_Jan_25,OfficePrinters,Turkey,LinkedIn,Consideration,Views,Tr,Other,BIOffice,Video,5010,31,4253.0,2244,24.21
2025-01-28,B032_SB176_P223_R005_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_KSA_NA_NA_LinkedIn_INTR_NA_Ar_MF_25+_NA_Jan_25,_BIOffice_NA_NA_Ar_Video_Jan_25,OfficePrinters,KSA,LinkedIn,Consideration,Views,Ar,Other,BIOffice,Video,1798,11,1418.0,843,13.25
2025-01-28,B032_SB176_P223_R006_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_UAE_NA_NA_LinkedIn_INTR_NA_Ar_MF_25+_NA_Jan_25,_BIOffice_NA_NA_Ar_Video_Jan_25,OfficePrinters,UAE,LinkedIn,Consideration,Views,Ar,Other,BIOffice,Video,1305,1,715.0,818,10.92
2025-01-28,B032_SB176_P223_R006_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_UAE_NA_NA_LinkedIn_INTR_NA_En_MF_25+_NA_Jan_25,_BIOffice_NA_NA_En_Video_Jan_25,OfficePrinters,UAE,LinkedIn,Consideration,Views,En,Other,BIOffice,Video,1832,1,1388.0,1422,16.62
2025-01-28,B032_SB176_P223_R014_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_MOROC_NA_NA_LinkedIn_INTR_NA_Fr_MF_25+_NA_Jan_25,_BIOffice_NA_Fr_Video_Jan_25,OfficePrinters,Morocco,LinkedIn,Consideration,Views,Fr,Other,BIOffice,Video,10300,33,9203.0,3243,41.12
2025-01-28,B032_SB176_P223_R019_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_SouthAfrica_NA_NA_LinkedIn_INTR_NA_Sa_MF_25+_NA_Jan_25,_BIOffice_NA_NA_En_Video_Jan_25,OfficePrinters,South Africa,LinkedIn,Consideration,Views,En,Other,BIOffice,Video,4423,8,2943.0,2810,33.79
2025-01-28,B032_SB176_P223_R020_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_Tr_NA_NA_LinkedIn_INTR_NA_Tr_MF_25+_NA_Jan_25,_BIOffice_NA_NA_Tr_Video_Jan_25,OfficePrinters,Turkey,LinkedIn,Consideration,Views,Tr,Other,BIOffice,Video,3092,22,2101.0,1892,26.41
2025-01-29,B032_SB176_P223_R005_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_KSA_NA_NA_LinkedIn_INTR_NA_Ar_MF_25+_NA_Jan_25,_BIOffice_NA_NA_Ar_Video_Jan_25,OfficePrinters,KSA,LinkedIn,Consideration,Views,Ar,Other,BIOffice,Video,1794,19,0.0,864,14.75
2025-01-29,B032_SB176_P223_R006_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_UAE_NA_NA_LinkedIn_INTR_NA_Ar_MF_25+_NA_Jan_25,_BIOffice_NA_NA_Ar_Video_Jan_25,OfficePrinters,UAE,LinkedIn,Consideration,Views,Ar,Other,BIOffice,Video,1147,0,0.0,774,11.52
2025-01-29,B032_SB176_P223_R006_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_UAE_NA_NA_LinkedIn_INTR_NA_En_MF_25+_NA_Jan_25,_BIOffice_NA_NA_En_Video_Jan_25,OfficePrinters,UAE,LinkedIn,Consideration,Views,En,Other,BIOffice,Video,2518,2,0.0,1665,18.18
2025-01-29,B032_SB176_P223_R014_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_MOROC_NA_NA_LinkedIn_INTR_NA_Fr_MF_25+_NA_Jan_25,_BIOffice_NA_Fr_Video_Jan_25,OfficePrinters,Morocco,LinkedIn,Consideration,Views,Fr,Other,BIOffice,Video,9748,32,0.0,3122,41.86
2025-01-29,B032_SB176_P223_R019_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_SouthAfrica_NA_NA_LinkedIn_INTR_NA_Sa_MF_25+_NA_Jan_25,_BIOffice_NA_NA_En_Video_Jan_25,OfficePrinters,South Africa,LinkedIn,Consideration,Views,En,Other,BIOffice,Video,5296,3,0.0,3124,37.19
2025-01-29,B032_SB176_P223_R020_LinkedIn_PH006_BT003_NA_Jan_25,Epson_BI  _OfficePrinters_NA_Tr_NA_NA_LinkedIn_INTR_NA_Tr_MF_25+_NA_Jan_25,_BIOffice_NA_NA_Tr_Video_Jan_25,OfficePrinters,Turkey,LinkedIn,Consideration,Views,Tr,Other,BIOffice,Video,3843,35,0.0,2074,28.43
2025-01-15,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_Ar_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_Ar_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,Ar,Other,TseriesPrinters1,StaticImage,132,1,42.0,0,9.71
2025-01-15,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_Ar_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_Ar_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,Ar,Other,TseriesPrinters2,StaticImage,106,2,42.0,0,8.17
2025-01-15,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_Ar_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_Ar_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,Ar,Other,TseriesPrinters3,StaticImage,199,2,72.0,0,18.88
2025-01-15,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,4154,3,895.0,0,14.26
2025-01-15,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters2,StaticImage,3593,1,870.0,0,12.25
2025-01-15,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters3,StaticImage,7263,9,1527.0,0,23.15
2025-01-15,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,1742,5,300.0,0,21.86
2025-01-15,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters2,StaticImage,871,1,213.0,0,10.19
2025-01-15,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters3,StaticImage,940,2,250.0,0,11.23
2025-01-15,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters1,StaticImage,5005,12,1657.0,0,7.82
2025-01-15,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters2,StaticImage,5461,7,1569.0,0,8.84
2025-01-15,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters3,StaticImage,12472,24,2242.0,0,18.52
2025-01-16,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_Ar_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_Ar_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,Ar,Other,TseriesPrinters1,StaticImage,44,0,30.0,0,12.02
2025-01-16,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_Ar_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_Ar_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,Ar,Other,TseriesPrinters2,StaticImage,44,0,28.0,0,13.24
2025-01-16,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_Ar_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_Ar_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,Ar,Other,TseriesPrinters3,StaticImage,62,0,29.0,0,16.31
2025-01-16,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,8847,10,1397.0,0,18.59
2025-01-16,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters2,StaticImage,3951,4,740.0,0,8.59
2025-01-16,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters3,StaticImage,13938,14,1902.0,0,31.33
2025-01-16,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,1256,6,318.0,0,20.76
2025-01-16,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters2,StaticImage,556,0,195.0,0,7.66
2025-01-16,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters3,StaticImage,823,3,231.0,0,11.45
2025-01-16,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters1,StaticImage,8942,18,2586.0,0,10.25
2025-01-16,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters2,StaticImage,5256,8,2309.0,0,6.75
2025-01-16,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters3,StaticImage,11637,17,2830.0,0,16.02
2025-01-17,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_Ar_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_Ar_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,Ar,Other,TseriesPrinters1,StaticImage,456,1,404.0,0,3.45
2025-01-17,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_Ar_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_Ar_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,Ar,Other,TseriesPrinters2,StaticImage,447,1,402.0,0,3.3
2025-01-17,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_Ar_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_Ar_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,Ar,Other,TseriesPrinters3,StaticImage,510,2,385.0,0,4.11
2025-01-17,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,3303,3,1765.0,0,6.4
2025-01-17,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters2,StaticImage,5741,7,1959.0,0,10.12
2025-01-17,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters3,StaticImage,7435,5,2198.0,0,15.01
2025-01-17,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,4232,8,3265.0,0,7.27
2025-01-17,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters2,StaticImage,3558,7,3442.0,0,6.37
2025-01-17,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters3,StaticImage,3456,6,2956.0,0,5.9
2025-01-17,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters1,StaticImage,9549,17,7404.0,0,4.61
2025-01-17,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters2,StaticImage,8190,20,7184.0,0,3.53
2025-01-17,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters3,StaticImage,10923,13,7181.0,0,5.42
2025-01-18,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,13375,18,4023.0,0,16.87
2025-01-18,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters2,StaticImage,6124,7,3270.0,0,7.27
2025-01-18,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters3,StaticImage,8583,8,3667.0,0,11.42
2025-01-18,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,184,0,68.0,0,13.45
2025-01-18,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters2,StaticImage,44,0,32.0,0,3.54
2025-01-18,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters3,StaticImage,27,0,24.0,0,1.27
2025-01-18,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters1,StaticImage,14101,36,12067.0,0,7.1
2025-01-18,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters2,StaticImage,12353,37,12324.0,0,5.61
2025-01-18,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters3,StaticImage,13427,33,10944.0,0,6.9
2025-01-19,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,20060,27,3658.0,0,19.99
2025-01-19,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters2,StaticImage,5970,5,1853.0,0,5.7
2025-01-19,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters3,StaticImage,8203,11,2403.0,0,8.9
2025-01-19,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,7120,14,2865.0,0,6.92
2025-01-19,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters2,StaticImage,4231,7,2521.0,0,4.29
2025-01-19,B032_SB165_NA_R019_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_SouthAfrica_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_En_StaticImage_Jan_25,TseriesPrinters,South Africa,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters3,StaticImage,3709,8,2358.0,0,3.91
2025-01-19,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters1,StaticImage,18722,19,14025.0,0,8.34
2025-01-19,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters2_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters2,StaticImage,5082,4,4106.0,0,2.75
2025-01-19,B032_SB165_NA_R020_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_TRKY_NA_NA_LinkedIn_LookAlike_NA_Tr_NA_NA_NA_Jan_25,_TseriesPrinters3_NA_Tr_StaticImage_Jan_25,TseriesPrinters,Turkey,LinkedIn,Awareness,Impressions,Tr,Other,TseriesPrinters3,StaticImage,14158,13,9691.0,0,6.52
2025-01-20,B032_SB165_NA_R006_LinkedIn_PH001_BT013_NA_Jan_25,Epson_TseriesPrinters_NA_NA_UAE_NA_NA_LinkedIn_LookAlike_NA_En_NA_NA_NA_Jan_25,_TseriesPrinters1_NA_En_StaticImage_Jan_25,TseriesPrinters,UAE,LinkedIn,Awareness,Impressions,En,Other,TseriesPrinters1,StaticImage,30379,38,16409.0,0,26.57
